**********************
Windows PowerShell transcript start
Start time: 20220203025700
Username: DESKTOP-SITPOTH\sysadmin
RunAs User: DESKTOP-SITPOTH\sysadmin
Configuration Name: 
Machine: DESKTOP-SITPOTH (Microsoft Windows NT 10.0.19041.0)
Host Application: C:\Windows\system32\WindowsPowerShell\v1.0\PowerShell_ISE.exe
Process ID: 6240
PSVersion: 5.1.19041.1
PSEdition: Desktop
PSCompatibleVersions: 1.0, 2.0, 3.0, 4.0, 5.0, 5.1.19041.1
BuildVersion: 10.0.19041.1
CLRVersion: 4.0.30319.42000
WSManStackVersion: 3.0
PSRemotingProtocolVersion: 2.3
SerializationVersion: 1.1.0.1
**********************
**********************
Command start time: 20220203025700
**********************
PS>[Microsoft.Windows.PowerShell.Gui.Internal.HostTextWriter]::RegisterHost($host.ui)
**********************
Command start time: 20220203025701
**********************
PS>filter more { $_ }
**********************
Command start time: 20220203025701
**********************
PS>
function psEdit([Parameter(Mandatory=$true)]$filenames)
{
    foreach ($filename in $filenames)
    {
        dir $filename | where {!$_.PSIsContainer} | %{
            $psISE.CurrentPowerShellTab.Files.Add($_.FullName) > $null
        }
    }
}
**********************
Command start time: 20220203025701
**********************
PS>$OutputEncoding = [System.Console]::OutputEncoding
**********************
Command start time: 20220203025701
**********************
PS>ipmo ISE
**********************
Command start time: 20220203025702
**********************
PS>CommandInvocation(Set-Variable): "Set-Variable"
>> ParameterBinding(Set-Variable): name="Name"; value="profile"
>> ParameterBinding(Set-Variable): name="Value"; value="C:\Users\sysadmin\Documents\WindowsPowerShell\Microsoft.PowerShellISE_profile.ps1"
>> ParameterBinding(Set-Variable): name="Option"; value="None"
**********************
Command start time: 20220203025703
**********************
PS C:\Users\sysadmin> @(Get-Command  -CommandType Cmdlet, Function, Script, ExternalScript, Workflow),@(get-module)

CommandType     Name                                               Version    Source
d-----         9/17/2020   6:10 AM                Base
d-----         9/17/2020   6:10 AM                Gzip
d-----         9/17/2020   6:10 AM                Zip
d-----         9/17/2020   6:10 AM                Zlib


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\IO\Uncompress


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Adapter


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\IPC


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Run3


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\LWP


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Authen
d-----         9/17/2020   6:10 AM                Protocol


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\Module


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Build
d-----         9/17/2020   6:10 AM                ScanDeps


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\Module\Build


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Platform


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                auto
d-----         9/17/2020   6:10 AM                B
d-----         9/17/2020   6:10 AM                Compress
d-----         9/17/2020   6:10 AM                Digest
d-----         9/17/2020   6:10 AM                HTML
d-----         9/17/2020   6:10 AM                Math
d-----         9/17/2020   6:10 AM                Term
d-----         9/17/2020   6:10 AM                version
d-----         9/17/2020   6:10 AM                Win32API
d-----         9/17/2020   6:10 AM                XML


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Alias
d-----         9/17/2020   6:10 AM                Archive
d-----         9/17/2020   6:10 AM                B
d-----         9/17/2020   6:10 AM                Compress
d-----         9/17/2020   6:10 AM                Config
d-----         9/17/2020   6:10 AM                CPAN
d-----         9/17/2020   6:10 AM                Devel
d-----         9/17/2020   6:10 AM                Digest
d-----         9/17/2020   6:10 AM                ExtUtils
d-----         9/17/2020   6:10 AM                File
d-----         9/17/2020   6:10 AM                HTML
d-----         9/17/2020   6:10 AM                IO
d-----         9/17/2020   6:10 AM                IPC
d-----         9/17/2020   6:10 AM                LWP
d-----         9/17/2020   6:10 AM                Math
d-----         9/17/2020   6:10 AM                MD5
d-----         9/17/2020   6:10 AM                Module
d-----         9/17/2020   6:10 AM                Net
d-----         9/17/2020   6:10 AM                PadWalker
d-----         9/17/2020   6:10 AM                PAR
d-----         9/17/2020   6:10 AM                Pod
d-----         9/17/2020   6:10 AM                Probe
d-----         9/17/2020   6:10 AM                Regexp
d-----         9/17/2020   6:10 AM                Tee
d-----         9/17/2020   6:10 AM                Term
d-----         9/17/2020   6:10 AM                Test
d-----         9/17/2020   6:10 AM                URI
d-----         9/17/2020   6:10 AM                version
d-----         9/17/2020   6:10 AM                Win32API
d-----         9/17/2020   6:10 AM                XML
d-----         9/17/2020   6:10 AM                YAML


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\Archive


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Tar
d-----         9/17/2020   6:10 AM                Zip


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\B


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Generate


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\Compress


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Bzip2
d-----         9/17/2020   6:10 AM                Raw
d-----         9/17/2020   6:10 AM                Zlib


    Directory:
    C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\Compress\Raw


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Bzip2
d-----         9/17/2020   6:10 AM                Zlib


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\Config


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Tiny


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\CPAN


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Reporter


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\Devel


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Symdump


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\Digest


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                SHA


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\ExtUtils


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                CBuilder
d-----         9/17/2020   6:10 AM                ParseXS


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\File


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Copy
d-----         9/17/2020   6:10 AM                HomeDir
d-----         9/17/2020   6:10 AM                pushd
d-----         9/17/2020   6:10 AM                Temp


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\File\Copy


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Recursive


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\HTML


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Parser
d-----         9/17/2020   6:10 AM                Tagset


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\IO


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                CaptureOutput
d-----         9/17/2020   6:10 AM                Compress
d-----         9/17/2020   6:10 AM                String
d-----         9/17/2020   6:10 AM                Zlib


    Directory:
    C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\IO\Compress


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Base
d-----         9/17/2020   6:10 AM                Bzip2
d-----         9/17/2020   6:10 AM                Zlib


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\IPC


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Run3


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\Math


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                BigInt


    Directory:
    C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\Math\BigInt


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                FastCalc


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\Module


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Build
d-----         9/17/2020   6:10 AM                ScanDeps


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\Net


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Telnet


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\PAR


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Dist


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\Pod


Mode                 LastWriteTime         Length Name
----                 -------------         ------ ----
d-----         9/17/2020   6:10 AM                Coverage
d-----         9/17/2020   6:10 AM                Escapes
d-----         9/17/2020   6:10 AM                Readme
d-----         9/17/2020   6:10 AM                Simple


    Directory: C:\opscode\chef\embedded\lib\perl5\vendor_perl\5.8\msys\auto\Probe
